MODALIDAD,TIPO_ARMA,CALIBRES,ESTADO,FECHA,AÑO,MES_NUM,MES,CLUB,LUGAR
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-08-20,2026,8,Agosto,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-08-27,2026,8,Agosto,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-09-03,2026,9,Septiembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-09-10,2026,9,Septiembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-09-17,2026,9,Septiembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-09-24,2026,9,Septiembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-10-01,2026,10,Octubre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-10-08,2026,10,Octubre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-10-15,2026,10,Octubre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-10-22,2026,10,Octubre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-10-29,2026,10,Octubre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-11-05,2026,11,Noviembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-11-12,2026,11,Noviembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-11-19,2026,11,Noviembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-11-26,2026,11,Noviembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-12-03,2026,12,Diciembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-12-10,2026,12,Diciembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",HGO.,2026-12-17,2026,12,Diciembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",MICHOACAN,03.08.26,,,,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",MICHOACAN,04.05.26,,,,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
BLANCOS EN MOVIMIENTO,Escopeta,"12, 20, .410",MICHOACAN,05.10.26,,,,club campestre de caza tiro y pesca de acuña a.c.,cd. acuña coah.
